path,label
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3674915.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9492498.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9274561.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6785696.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9529562.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1076210.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5333693.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6904969.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8287825.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2445227.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9499930.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6838646.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9683366.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2789947.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4307188.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7136815.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6174387.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9347890.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9683231.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7670531.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4207818.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3813986.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2237022.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5105792.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1054206.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8811619.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8966163.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5718643.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7814998.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8126617.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4608788.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7081724.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7623077.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8574954.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2233012.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6510676.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6962997.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4973732.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9860705.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5882239.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4583580.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5770156.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3339466.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4506743.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3622175.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6796337.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1471299.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9858769.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7047656.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4195301.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8588493.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5192352.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8897417.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4769657.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8944036.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5415449.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2084488.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2618857.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6749249.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3652205.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2977629.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2582329.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4880191.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9017192.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6834916.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9754738.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2307363.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5832521.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6051675.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2207082.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3188096.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2216491.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9585536.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4688550.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5041786.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1067682.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1120947.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5839871.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4260225.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3132165.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3695313.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5103030.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7755568.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6493893.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7271776.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7012248.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6316929.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8409710.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2179758.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8618415.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5817855.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1603993.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5753625.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3875936.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6170947.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7974928.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8378801.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7070603.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9682590.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3826727.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1888093.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6556647.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2335971.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2002097.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7427268.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3950907.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4144683.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3962344.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7503107.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1340352.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1591483.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8059710.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7642568.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6828664.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1343294.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1129547.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2059418.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9342202.flac,spoof
data/asvspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3247320.flac,spoof
